Category,Description,NutrientDataBankNumber,Carotene,Cryptoxanthin,Carbohydrate,Cholesterol,Choline,Fiber,Lutein and Zeaxanthin,Lycopene,Niacin,Protein,Retinol,Riboflavin,Selenium,SugarTotal,Water,MonosaturatedFat,PolysaturatedFat,SaturatedFat,Total Lipid,Calcium,Copper,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
Seafood soup with vegetables including carrots,"Seafood soup with vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes",28355470,362,5,3.02,8,21.2,0.7,188,219,1.393,4.54,1,0.044,4.4,1.08,90.17,0.399,0.528,0.222,1.29,30,0.058,0.37,8,72,161,168,0.21,36,0.37,0.054,3.2,0.025,0.38,16.9
Seafood soup with vegetables excluding carrots,"Seafood soup with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes",28355480,138,5,2.81,8,21.4,0.6,186,225,1.4,4.63,1,0.044,4.5,0.96,90.27,0.409,0.539,0.226,1.31,30,0.058,0.37,8,73,155,170,0.21,13,0.38,0.051,3.2,0.024,0.37,16.9
Meat broth,"Meat broth, Puerto Rican style",28360100,0,0,0.04,0,2.9,0,0,0,0.78,1.14,0,0.021,0.7,0,97.55,0.09,0.01,0.11,0.22,6,0,0.17,2,13,54,372,0,0,0.07,0.01,0,0.002,0,0
Spanish vegetable soup,"Spanish vegetable soup, Puerto Rican style",28360210,29,0,5.24,28,25.9,1.2,11,138,1.823,7.76,1,0.069,6.4,1.38,79.56,2.613,0.521,2.05,5.81,19,0.067,0.67,15,86,227,471,1.02,4,0.27,0.137,8.6,0.064,0.14,9.8
Gravy,"Gravy, poultry",28500000,0,0,5.29,5,3.7,0.1,1,0,0.285,0.71,1,0.053,0.4,0.3,90.3,1.027,0.407,0.639,2.62,10,0.019,0.09,3,20,42,389,0.08,1,0,0.025,0,0.024,0.1,0.6
Gravy,"Gravy, beef",28500040,0,0,4.81,3,6.3,0.4,1,0,0.66,3.75,1,0.036,1,0.21,87.48,0.962,0.08,1.153,2.36,6,0.1,0.7,2,30,81,633,1,1,0.1,0.01,0,0.032,0.02,0.1
Gravy,"Gravy, beef, fat free",28501010,0,0,4.81,3,6.3,0.4,1,0,0.66,3.75,1,0.036,1,0.21,87.48,0.962,0.08,1.153,2.36,6,0.1,0.7,2,30,81,633,1,1,0.1,0.01,0,0.032,0.02,0.1
Gravy,"Gravy, poultry, fat free",28501110,0,0,5.29,5,3.7,0.1,1,0,0.285,0.71,1,0.053,0.4,0.3,90.3,1.027,0.407,0.639,2.62,10,0.019,0.09,3,20,42,389,0.08,1,0,0.025,0,0.024,0.1,0.6
Gravy,"Gravy, made with soy sauce",28520000,0,0,9.82,0,4,0.1,0,0,0.221,0.82,0,0.015,1,3.81,86.76,0.108,0.022,0.127,0.29,6,0.015,0.12,6,17,31,981,0.05,0,0.03,0.012,0,0.003,0.06,0.1
Gravy,"Gravy, NFS",28520010,0,0,4.81,3,6.3,0.4,1,0,0.66,3.75,1,0.036,1,0.21,87.48,0.962,0.08,1.153,2.36,6,0.1,0.7,2,30,81,633,1,1,0.1,0.01,0,0.032,0.02,0.1
Oyster sauce,Oyster sauce,28520100,0,0,10.92,0,3.5,0.3,0,0,1.474,1.35,0,0.124,4.4,0,80,0.073,0.066,0.043,0.25,32,0.147,0.18,4,22,54,2733,0.09,0,0.41,0.016,0.1,0.01,0,0
Mole sauce,Mole sauce,28522000,326,56,10.77,0,3,1,94,895,0.392,0.98,0,0.058,0.8,7.1,82.67,1.058,0.345,1.875,3.82,10,0.098,0.92,17,23,127,493,0.24,32,0,0.057,0.3,0.041,0.66,3.1
Egg,"Egg, whole, raw",31101010,0,9,0.72,372,293.8,0,503,0,0.075,12.56,160,0.457,30.7,0.37,76.15,3.658,1.911,3.126,9.51,56,0.072,1.75,12,198,138,142,1.29,160,0.89,0.17,0,0.04,1.05,0.3
Egg,"Egg, whole, cooked, NS as to cooking method",31102000,0,9,0.69,355,224.4,0,480,0,0.065,11.99,153,0.415,29.3,0.35,72.7,5.313,3.616,3.579,13.43,54,0.069,1.68,11,189,132,208,1.23,153,0.68,0.155,0,0.031,1.51,5.4
Egg,"Egg, whole, boiled or poached",31103010,0,9,0.72,372,235,0,503,0,0.068,12.56,160,0.434,30.7,0.37,76.15,3.658,1.911,3.126,9.51,56,0.072,1.75,12,198,138,142,1.29,160,0.71,0.162,0,0.032,1.05,0.3
Egg,"Egg, whole, fried, NS as to fat",31105005,11,8,0.68,351,219.6,0,469,0,0.064,11.72,172,0.406,28.6,0.35,71.71,5.503,3.522,4.533,14.56,53,0.067,1.64,11,185,129,262,1.2,173,0.67,0.187,0,0.03,1.64,5.6
Egg,"Egg, whole, fried no added fat",31105010,0,9,0.72,371,234.3,0,501,0,0.067,12.52,160,0.433,30.6,0.37,75.92,3.647,1.905,3.117,9.48,56,0.072,1.74,12,197,138,257,1.29,160,0.71,0.161,0,0.032,1.05,0.3
Egg,"Egg, whole, fried with margarine",31105020,40,8,0.72,347,219.8,0,469,0,0.064,11.72,199,0.407,28.6,0.34,73.08,4.99,3.473,3.752,13.11,53,0.067,1.63,11,185,130,286,1.2,203,0.66,0.334,0,0.03,2.16,6.8
Egg,"Egg, whole, fried with oil",31105030,0,8,0.67,347,219.1,0,469,0,0.063,11.7,149,0.405,28.6,0.34,70.97,6.141,4.468,3.806,15.39,52,0.067,1.64,11,185,129,241,1.2,149,0.66,0.151,0,0.03,1.74,8
Egg,"Egg, whole, fried with butter",31105040,10,8,0.68,361,220.3,0,469,0,0.066,11.76,193,0.407,28.7,0.35,72.03,4.78,1.98,6.264,14.15,54,0.067,1.63,11,186,130,282,1.21,194,0.68,0.151,0,0.03,1.13,0.7
Egg,"Egg, whole, fried with animal fat or meat drippings",31105060,0,8,0.67,353,222.5,0,469,0,0.084,11.85,149,0.405,28.7,0.34,71.22,6.1,2.437,5.234,14.88,53,0.068,1.65,11,185,130,280,1.22,149,0.68,0.152,0,0.03,1.02,0.3
Egg,"Egg, whole, fried with cooking spray",31105080,0,9,0.92,367,232,0,497,0,0.067,12.4,158,0.429,30.3,0.36,75.18,4.103,2.105,3.135,10.16,55,0.071,1.73,12,195,136,255,1.27,158,0.7,0.159,0,0.032,1.04,0.3
Egg,"Egg, whole, fried, NS as to fat type",31105085,11,8,0.68,351,219.6,0,469,0,0.064,11.72,172,0.406,28.6,0.35,71.71,5.503,3.522,4.533,14.56,53,0.067,1.64,11,185,129,262,1.2,173,0.67,0.187,0,0.03,1.64,5.6
Egg,"Egg, whole, fried, from fast food / restaurant",31105090,0,8,0.67,347,219.1,0,469,0,0.063,11.7,149,0.405,28.6,0.34,70.97,6.141,4.468,3.806,15.39,52,0.067,1.64,11,185,129,241,1.2,149,0.66,0.151,0,0.03,1.74,8
Egg,"Egg, whole, baked, NS as to fat",31106000,11,8,0.68,351,219.6,0,469,0,0.064,11.72,172,0.406,28.6,0.35,71.71,5.503,3.522,4.533,14.56,53,0.067,1.64,11,185,129,262,1.2,173,0.67,0.187,0,0.03,1.64,5.6
Egg,"Egg, whole, baked, no added fat",31106010,0,9,0.72,371,234.3,0,501,0,0.067,12.52,160,0.433,30.6,0.37,75.92,3.647,1.905,3.117,9.48,56,0.072,1.74,12,197,138,257,1.29,160,0.71,0.161,0,0.032,1.05,0.3
Egg,"Egg, whole, baked, fat added",31106020,11,8,0.68,351,219.6,0,469,0,0.064,11.72,172,0.406,28.6,0.35,71.71,5.503,3.522,4.533,14.56,53,0.067,1.64,11,185,129,262,1.2,173,0.67,0.187,0,0.03,1.64,5.6
Egg,"Egg, whole, pickled",31107000,11,10,1.11,370,291.8,0,351,0,0.064,12.49,147,0.509,30.6,1.11,74.1,4.049,1.404,3.244,10.54,50,0.013,1.18,10,171,125,392,1.04,148,1.1,0.12,0,0.066,1.02,0.3
Egg,"Egg, white only, raw",31108010,0,0,0.73,0,1.1,0,0,0,0.105,10.9,0,0.439,20,0.71,87.57,0,0,0,0.17,7,0.023,0.08,11,15,163,166,0.03,0,0.09,0.005,0,0.004,0,0
Egg,"Egg, white, cooked, NS as to fat",31108100,11,0,0.69,4,1.3,0,0,0,0.089,10.18,23,0.39,18.7,0.66,82.35,2.094,1.741,1.619,5.86,7,0.021,0.08,10,15,153,285,0.03,24,0.07,0.041,0,0.003,0.66,5.3
Egg,"Egg, white, cooked, no added fat",31108110,0,0,0.73,0,0.9,0,0,0,0.094,10.87,0,0.416,19.9,0.71,87.31,0,0,0,0.17,7,0.023,0.08,11,15,163,281,0.03,0,0.07,0.005,0,0.003,0,0
Egg,"Egg, white, cooked, fat added",31108120,11,0,0.69,4,1.3,0,0,0,0.089,10.18,23,0.39,18.7,0.66,82.35,2.094,1.741,1.619,5.86,7,0.021,0.08,10,15,153,285,0.03,24,0.07,0.041,0,0.003,0.66,5.3
Egg,"Egg, yolk only, raw",31110010,88,33,3.59,1085,820.2,0,1094,0,0.024,15.86,371,0.528,56,0.56,52.31,11.738,4.204,9.551,26.54,129,0.077,2.73,5,390,109,48,2.3,381,1.95,0.35,0,0.176,2.58,0.7
Egg,"Egg, yolk only, cooked, NS as to fat",31111000,93,31,3.36,1015,612,0,1020,0,0.021,14.8,369,0.469,52.2,0.52,49.49,13.033,5.659,10.521,30.43,121,0.072,2.55,5,364,102,175,2.14,379,1.46,0.347,0,0.131,3.07,5.9
Egg,"Egg, yolk only, cooked, no added fat",31111010,88,33,3.58,1082,654.2,0,1091,0,0.022,15.81,370,0.5,55.8,0.56,52.16,11.703,4.191,9.522,26.46,129,0.077,2.72,5,389,109,164,2.29,380,1.56,0.332,0,0.14,2.57,0.7
Egg,"Egg, yolk only, cooked, fat added",31111020,93,31,3.36,1015,612,0,1020,0,0.021,14.8,369,0.469,52.2,0.52,49.49,13.033,5.659,10.521,30.43,121,0.072,2.55,5,364,102,175,2.14,379,1.46,0.347,0,0.131,3.07,5.9
Duck egg,"Duck egg, cooked",31201000,24,11,1.36,828,196.9,0,428,0,0.169,11.96,202,0.359,33.9,0.87,66.75,8.175,2.881,5.05,18.53,60,0.058,3.59,16,206,208,266,1.32,205,4.03,0.258,0,0.117,1.91,5.6
Goose egg,"Goose egg, cooked",31202000,23,11,1.27,798,196.9,0,412,0,0.16,12.94,196,0.339,34.4,0.88,66.38,7.45,3.3,4.97,18.07,57,0.058,3.4,15,194,197,258,1.24,198,3.81,0.246,0,0.11,1.87,5.6
Quail egg,"Quail egg, canned",31203000,11,10,0.41,841,210.1,0,368,0,0.135,13.01,155,0.748,31.9,0.4,74.13,4.311,1.32,3.546,11.06,64,0.062,3.64,13,225,132,256,1.47,156,1.26,0.142,0,0.104,1.08,0.3
Egg,"Egg, creamed",32101000,27,5,5.5,181,142.5,0.1,160,0,0.261,7.77,138,0.319,16.1,3.01,74.86,3.372,1.4,4.182,10.22,89,0.011,0.69,11,135,142,368,0.72,141,0.74,0.149,0,0.077,0.99,2.8
Egg,"Egg, Benedict",32101500,47,6,8.63,256,158.1,0.6,249,0,3.226,13.83,209,0.262,30.5,1.14,53.69,6.859,2.152,11.215,21.59,61,0.067,1.57,15,189,327,492,1.21,214,0.49,0.155,1.4,0.256,1.27,3.5
Egg,"Egg, deviled",32102000,11,9,1.07,343,270.1,0,322,0,0.058,11.52,136,0.468,28.2,1.07,69.7,5.114,5.014,3.948,15.9,46,0.013,1.1,9,158,116,430,0.97,137,1.02,0.111,0,0.061,1.21,13.9
Egg salad,"Egg salad, made with mayonnaise",32103000,10,9,1.01,307,241.8,0,285,0,0.051,10.26,121,0.414,25.1,1.01,63.96,6.558,9.874,4.904,23.14,42,0.014,0.99,8,142,105,378,0.87,122,0.91,0.098,0,0.055,1.47,32.1
Egg salad,"Egg salad, made with light mayonnaise",32103015,15,8,2.82,297,232.9,0,283,0,0.052,9.97,117,0.403,24.8,1.63,72.55,4.257,3.836,3.292,13,41,0.014,0.96,8,138,106,423,0.84,119,0.87,0.096,0,0.054,1.27,11.5
Egg salad,"Egg salad, made with mayonnaise-type salad dressing",32103020,10,9,3.93,299,235.1,0,285,0,0.051,10.07,118,0.411,24.4,2.95,71.56,4.262,3.63,3.281,12.83,41,0.013,0.96,8,139,107,385,0.84,119,0.88,0.097,0,0.054,1.13,8.9
Egg salad,"Egg salad, made with light mayonnaise-type salad dressing",32103025,15,8,2.82,297,232.9,0,283,0,0.052,9.97,117,0.403,24.8,1.63,72.55,4.257,3.836,3.292,13,41,0.014,0.96,8,138,106,423,0.84,119,0.87,0.096,0,0.054,1.27,11.5
Egg salad,"Egg salad, made with creamy dressing",32103030,12,8,2.12,299,237.9,0,282,0,0.062,10.17,119,0.422,25,1.86,68.26,5.136,6.521,4.029,17.68,45,0.014,1,9,174,113,439,0.86,120,0.91,0.101,0,0.055,1.27,28.4
Egg salad,"Egg salad, made with light creamy dressing",32103035,22,8,2.37,292,233.4,0,293,1,0.054,10.17,117,0.404,24.5,2.08,74.2,3.89,2.811,3.009,11.29,41,0.01,0.96,8,136,106,426,0.83,119,0.88,0.101,0.1,0.054,1.33,1
Egg salad,"Egg salad, made with Italian dressing",32103040,13,8,3.38,295,232.6,0,279,3,0.078,10.02,117,0.405,24.7,3.11,72.01,4.383,3.333,3.188,12.74,42,0.014,0.99,9,139,117,456,0.84,118,0.88,0.109,0.1,0.056,1.26,11.8
Egg salad,"Egg salad, made with light Italian dressing",32103045,9,8,2.19,300,236.6,0,284,0,0.055,10.16,119,0.414,25,1.27,73.43,4.173,3.368,3.179,12.38,42,0.011,0.98,8,140,108,462,0.85,120,0.9,0.103,0.1,0.055,0.94,2.6
Egg Salad,"Egg Salad, made with any type of fat free dressing",32103050,9,8,4.29,291,228,0.4,274,0,0.05,9.8,115,0.401,24,3.14,75.23,3.578,1.111,2.666,8.82,40,0.014,0.95,8,134,109,420,0.82,116,0.86,0.094,0,0.051,0.81,5.7
Huevos rancheros,Huevos rancheros,32105180,155,4,8.76,161,116.3,1.6,331,3397,0.796,6.82,69,0.212,14.4,2.31,76.06,2.511,1.853,1.688,6.54,48,0.083,1.12,21,137,219,419,0.81,82,0.33,0.188,1,0.043,1.38,4.8
Egg casserole with bread,"Egg casserole with bread, cheese, milk and meat",32105190,1,2,10.18,106,73.5,0.4,113,0,2.166,11.47,80,0.255,19.5,2.81,66.83,3.194,1.507,3.857,9.6,144,0.057,1.16,17,181,185,427,1.33,80,0.47,0.144,0,0.155,0.44,0.5
Egg foo yung,"Egg foo yung, NFS",32105200,59,4,5.09,217,144.9,0.3,326,0,0.825,11.76,93,0.206,26.4,3.14,75.13,2.253,1.553,1.684,5.97,58,0.113,1.04,19,173,145,346,1.05,98,0.76,0.143,1.7,0.029,1.25,23.6
Chicken egg foo yung,Chicken egg foo yung,32105210,64,4,4.68,190,126.5,0.3,325,0,2.138,12.86,71,0.247,19.7,3.13,73.65,2.866,1.64,1.958,7.18,37,0.062,1.15,15,156,175,407,1.04,77,0.42,0.145,1.7,0.039,0.78,23.8
Shrimp egg foo yung,Shrimp egg foo yung,32105230,59,4,5.09,217,144.9,0.3,326,0,0.825,11.76,93,0.206,26.4,3.14,75.13,2.253,1.553,1.684,5.97,58,0.113,1.04,19,173,145,346,1.05,98,0.76,0.143,1.7,0.029,1.25,23.6
Ripe plantain omelet,"Ripe plantain omelet, Puerto Rican style",32105310,191,4,18.09,174,124,0.9,247,0,0.37,6.58,75,0.241,15.2,9.92,58.45,5.946,5.061,2.843,14.76,28,0.071,1.14,26,110,308,430,0.71,98,0.35,0.197,7.2,0.043,1.68,28.1
Scrambled eggs with jerked beef,"Scrambled eggs with jerked beef, Puerto Rican style",32105330,0,5,2.97,261,153.2,0.2,307,0,2.316,21.4,98,0.34,32.9,2.01,51.73,5.738,7.421,3.801,18.04,41,0.082,2.15,17,204,208,1542,2.96,98,1.12,0.275,0.8,0.054,2.44,1
Eggs a la Malaguena,"Eggs a la Malaguena, Puerto Rican style",32110100,208,5,4.86,163,117.5,1.7,533,4849,0.922,8.46,69,0.237,15.4,2.15,79.46,1.764,0.99,1.506,4.72,35,0.103,1.43,16,125,213,715,0.95,86,0.35,0.145,3.4,0.087,1.08,9.6
Shrimp-egg patty,Shrimp-egg patty,32110150,0,9,11.77,495,330.4,0.6,491,0,2.675,28.36,212,0.495,64.4,1.23,19.92,14.225,12.64,6.904,35.65,138,0.267,2.63,41,408,268,832,2.48,212,1.82,0.326,0,0.189,5.29,30.4
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, NS as to fat",32129990,11,8,0.68,351,219.6,0,469,0,0.064,11.72,172,0.406,28.6,0.35,71.71,5.503,3.522,4.533,14.56,53,0.067,1.64,11,185,129,262,1.2,173,0.67,0.187,0,0.03,1.64,5.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, made with margarine",32130000,40,8,0.72,347,219.8,0,469,0,0.064,11.72,199,0.407,28.6,0.34,73.08,4.99,3.473,3.752,13.11,53,0.067,1.63,11,185,130,286,1.2,203,0.66,0.334,0,0.03,2.16,6.8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, made with oil",32130010,0,8,0.67,347,219.1,0,469,0,0.063,11.7,149,0.405,28.6,0.34,70.97,6.141,4.468,3.806,15.39,52,0.067,1.64,11,185,129,241,1.2,149,0.66,0.151,0,0.03,1.74,8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, made with butter",32130020,10,8,0.68,361,220.3,0,469,0,0.066,11.76,193,0.407,28.7,0.35,72.03,4.78,1.98,6.264,14.15,54,0.067,1.63,11,186,130,282,1.21,194,0.68,0.151,0,0.03,1.13,0.7
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, made with animal fat or meat drippings",32130040,0,8,0.67,353,222.5,0,469,0,0.084,11.85,149,0.405,28.7,0.34,71.22,6.1,2.437,5.234,14.88,53,0.068,1.65,11,185,130,280,1.22,149,0.68,0.152,0,0.03,1.02,0.3
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, made with cooking spray",32130060,0,9,0.92,367,232,0,497,0,0.067,12.4,158,0.429,30.3,0.36,75.18,4.103,2.105,3.135,10.16,55,0.071,1.73,12,195,136,255,1.27,158,0.7,0.159,0,0.032,1.04,0.3
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, NS as to fat type",32130065,11,8,0.68,351,219.6,0,469,0,0.064,11.72,172,0.406,28.6,0.35,71.71,5.503,3.522,4.533,14.56,53,0.067,1.64,11,185,129,262,1.2,173,0.67,0.187,0,0.03,1.64,5.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, no added fat",32130070,0,9,0.72,371,234.3,0,501,0,0.067,12.52,160,0.433,30.6,0.37,75.92,3.647,1.905,3.117,9.48,56,0.072,1.74,12,197,138,257,1.29,160,0.71,0.161,0,0.032,1.05,0.3
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, from fast food / restaurant",32130080,0,8,0.67,347,219.1,0,469,0,0.063,11.7,149,0.405,28.6,0.34,70.97,6.141,4.468,3.806,15.39,52,0.067,1.64,11,185,129,241,1.2,149,0.66,0.151,0,0.03,1.74,8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese, made with margarine",32130100,45,8,1.16,315,195.9,0,413,0,0.068,12.82,207,0.4,27.9,0.59,69.1,5.24,3.182,5.327,15.05,164,0.063,1.49,13,237,133,381,1.43,211,0.76,0.302,0,0.03,1.98,6.2
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese, made with oil",32130110,11,8,1.12,315,195.3,0,413,0,0.067,12.82,163,0.398,27.9,0.59,67.25,6.25,4.055,5.373,17.05,163,0.063,1.5,13,236,131,341,1.43,164,0.76,0.141,0,0.029,1.62,7.3
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese, made with butter",32130120,20,8,1.12,327,196.3,0,413,0,0.069,12.86,201,0.4,27.9,0.6,68.18,5.056,1.872,7.531,15.97,165,0.063,1.49,13,237,132,378,1.44,203,0.77,0.141,0,0.029,1.08,0.9
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese, made with animal fat or meat drippings",32130140,11,8,1.12,321,198.3,0,413,0,0.085,12.94,163,0.399,28,0.59,67.47,6.214,2.273,6.627,16.6,164,0.064,1.5,13,237,132,375,1.45,164,0.77,0.143,0,0.029,0.98,0.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese, made with cooking spray",32130160,11,8,1.35,331,205.3,0,434,0,0.071,13.48,171,0.419,29.3,0.62,70.72,4.48,1.975,4.871,12.58,172,0.067,1.57,14,248,138,359,1.5,172,0.8,0.148,0,0.031,0.99,0.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese, no added fat",32130170,11,8,1.19,334,207.1,0,438,0,0.071,13.59,173,0.422,29.6,0.63,71.33,4.087,1.801,4.869,12.01,173,0.067,1.58,14,250,139,362,1.52,174,0.81,0.15,0,0.031,1,0.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, NS as to fat",32130190,10,7,0.8,317,201.8,0,411,0,0.88,12.84,153,0.384,28.9,0.41,69.8,5.753,3.49,4.69,14.97,48,0.07,1.58,13,193,159,365,1.34,154,0.68,0.209,0,0.065,1.51,5
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, made with margarine",32130200,35,7,0.83,314,201.9,0,411,0,0.88,12.83,176,0.385,28.8,0.41,71,5.302,3.446,4.005,13.69,49,0.07,1.57,13,193,159,386,1.34,179,0.68,0.338,0,0.066,1.96,6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, made with oil",32130210,0,7,0.79,314,201.3,0,411,0,0.879,12.82,133,0.383,28.8,0.41,69.15,6.313,4.32,4.052,15.69,48,0.07,1.58,12,192,158,346,1.34,133,0.68,0.176,0,0.065,1.6,7.1
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, made with butter",32130220,9,7,0.79,326,202.4,0,411,0,0.881,12.87,171,0.385,28.9,0.42,70.07,5.119,2.136,6.209,14.61,49,0.07,1.57,13,193,159,383,1.34,172,0.69,0.177,0,0.065,1.06,0.7
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, made with animal fat or meat drippings",32130240,0,7,0.79,319,204.4,0,411,0,0.897,12.95,133,0.384,29,0.41,69.37,6.277,2.537,5.305,15.24,48,0.07,1.58,13,193,159,381,1.36,133,0.69,0.178,0,0.066,0.96,0.4
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, made with cooking spray",32130260,0,8,1,330,211.7,0,433,0,0.924,13.49,139,0.403,30.3,0.43,72.72,4.546,2.254,3.481,11.16,50,0.074,1.65,13,202,166,365,1.41,139,0.71,0.186,0,0.069,0.97,0.3
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, NS as to fat type",32130265,10,7,0.8,317,201.8,0,411,0,0.88,12.84,153,0.384,28.9,0.41,69.8,5.753,3.49,4.69,14.97,48,0.07,1.58,13,193,159,365,1.34,154,0.68,0.209,0,0.065,1.51,5
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with meat, no added fat",32130270,0,8,0.83,333,213.6,0,436,0,0.932,13.6,141,0.406,30.6,0.44,73.34,4.153,2.081,3.467,10.57,51,0.074,1.67,13,204,167,367,1.42,141,0.72,0.187,0,0.069,0.98,0.3
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, NS as to fat",32130290,19,7,1.16,301,186.6,0,382,0,0.57,13.44,170,0.386,28.1,0.62,67.01,5.829,3.228,5.996,16.44,153,0.065,1.47,14,237,150,416,1.5,172,0.77,0.188,0,0.051,1.45,4.8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, made with margarine",32130300,42,7,1.2,297,186.7,0,382,0,0.57,13.43,192,0.387,28.1,0.62,68.12,5.413,3.187,5.364,15.26,153,0.065,1.46,14,237,150,435,1.5,196,0.76,0.307,0,0.051,1.87,5.8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, made with oil",32130310,10,7,1.16,297,186.1,0,382,0,0.57,13.42,152,0.385,28.1,0.62,66.41,6.347,3.995,5.407,17.11,152,0.065,1.47,14,237,149,398,1.5,152,0.76,0.158,0,0.051,1.54,6.8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, made with butter",32130320,18,7,1.16,309,187.1,0,382,0,0.572,13.46,187,0.387,28.1,0.62,67.26,5.244,1.976,7.401,16.11,154,0.065,1.46,14,238,150,432,1.5,189,0.77,0.158,0,0.051,1.04,0.9
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, made with animal fat or meat drippings",32130340,10,7,1.16,302,188.9,0,382,0,0.586,13.54,152,0.386,28.2,0.62,66.61,6.314,2.347,6.566,16.7,152,0.066,1.48,14,237,150,430,1.52,152,0.77,0.159,0,0.051,0.95,0.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, made with cooking spray",32130360,10,8,1.37,311,195,0,400,0,0.597,14.06,159,0.404,29.4,0.64,69.56,4.722,2.077,4.945,13,159,0.069,1.53,15,248,156,418,1.57,160,0.8,0.165,0,0.053,0.96,0.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, NS as to fat type",32130365,19,7,1.16,301,186.6,0,382,0,0.57,13.44,170,0.386,28.1,0.62,67.01,5.829,3.228,5.996,16.44,153,0.065,1.47,14,237,150,416,1.5,172,0.77,0.188,0,0.051,1.45,4.8
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with cheese and meat, no added fat",32130370,10,8,1.22,314,196.5,0,403,0,0.601,14.17,160,0.407,29.6,0.65,70.12,4.362,1.917,4.945,12.48,161,0.069,1.54,15,250,157,421,1.58,161,0.81,0.167,0,0.054,0.97,0.6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with tomatoes, fat added",32130400,67,7,1.27,308,193.5,0.2,429,319,0.134,10.42,151,0.359,25.1,0.72,74.27,4.832,3.102,3.981,12.8,48,0.068,1.48,12,166,148,231,1.08,157,0.58,0.177,2.2,0.032,1.51,6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with tomatoes, no added fat",32130410,60,8,1.34,323,204.8,0.2,455,338,0.141,11.04,139,0.38,26.6,0.77,78.09,3.177,1.67,2.716,8.28,51,0.072,1.56,12,176,156,225,1.15,144,0.62,0.154,2.4,0.034,0.99,1.4
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with tomatoes, NS as to fat",32130420,67,7,1.27,308,193.5,0.2,429,319,0.134,10.42,151,0.359,25.1,0.72,74.27,4.832,3.102,3.981,12.8,48,0.068,1.48,12,166,148,231,1.08,157,0.58,0.177,2.2,0.032,1.51,6
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with dark-green vegetables, fat added",32130430,557,7,1.26,308,195.1,0.3,1609,0,0.142,10.65,151,0.377,25.3,0.46,73.91,4.83,3.11,3.986,12.82,58,0.074,1.73,18,169,179,239,1.12,198,0.58,0.189,4,0.036,1.66,55.7
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with dark-green vegetables, no added fat",32130440,581,8,1.32,323,206.4,0.3,1707,0,0.149,11.28,139,0.399,26.8,0.48,77.71,3.175,1.678,2.721,8.3,61,0.078,1.83,20,179,189,233,1.19,187,0.62,0.166,4.2,0.038,1.15,54.1
Egg omelet or scrambled egg,"Egg omelet or scrambled egg, with dark-green vegetables, NS as to fat",32130450,557,7,1.26,308,195.1,0.3,1609,0,0.142,10.65,151,0.377,25.3,0.46,73.91,4.83,3.11,3.986,12.82,58,0.074,1.73,18,169,179,239,1.12,198,0.58,0.189,4,0.036,1.66,55.7
